class,采集时间,纵向变位平均值,纵向变位标准差,横向变位平均值,横向变位标准差
270,2021-05-05 21:00:00.000,-8.470849680466994,5.163049717917238,-14.882767481674497,2.2752146344875652
271,2021-05-05 21:10:00.000,-7.076991257228134,3.569476607987617,-16.69336677787413,2.510831712307838
272,2021-05-05 21:20:00.000,-6.99753332230865,4.926853955015732,-12.878587416060661,4.3595296111460105
273,2021-05-05 21:30:00.000,-6.539875841757911,6.839437234950517,-16.47392187197178,5.278788813916335
274,2021-05-05 21:40:00.000,-5.163569424038687,4.95561282925761,-12.269010579775188,2.323395205921734
275,2021-05-05 21:50:00.000,-12.545744850593534,4.042954547399521,-16.074279788690934,3.385837328816974
276,2021-05-05 22:00:00.000,-2.3616917944669304,6.600106220480956,-14.81456021573451,2.7111846274036466
277,2021-05-05 22:10:00.000,-2.976650874698369,2.4151347531527736,-12.819639741689723,3.064107524748175
278,2021-05-05 22:20:00.000,-0.8486481975169227,3.617306275168565,-9.644227613402563,4.0728693088345365
279,2021-05-05 22:30:00.000,5.259598162486668,6.058085091145913,-9.385579901540861,5.055317959534381
280,2021-05-05 22:40:00.000,-7.3159152718363805,7.460659418564744,-10.909835539575413,2.5178815252822058
281,2021-05-05 22:50:00.000,5.704144710723627,8.248799058833228,-13.712716510251871,6.725390179263341
282,2021-05-05 23:00:00.000,-4.710488238573232,4.8072862887405075,-8.56062398740953,8.002471937947394
283,2021-05-05 23:10:00.000,2.3995710651316604,6.895260871711123,-3.428476970673201,3.9064388445318037
284,2021-05-05 23:20:00.000,4.760715377737415,5.418641254350577,-0.5586294427839875,14.291199895517082
285,2021-05-05 23:30:00.000,18.645766657004444,10.314437242624944,-6.567830933722087,15.639622831983187
286,2021-05-05 23:40:00.000,7.521194467066119,6.145399298331635,-6.046143604716492,6.922693227520341
287,2021-05-05 23:50:00.000,0.6104168672657779,8.450256516026027,5.77305869221148,8.586429287897362
